transaction_id,timestamp,transaction_type,amount,day_of_week,source
U52035,2024-04-29 22:02:47,P2P,3778.0,Monday,upi
U229921,2024-04-29 22:03:51,Recharge,114.0,Monday,upi
U249573,2024-04-29 22:05:01,P2P,412.0,Monday,upi
U55071,2024-04-29 22:08:24,Recharge,1323.0,Monday,upi
U121848,2024-04-29 22:09:59,P2P,2110.0,Monday,upi
U50333,2024-04-29 22:10:25,P2P,458.0,Monday,upi
U1162,2024-04-29 22:10:36,P2P,349.0,Monday,upi
U4868,2024-04-29 22:11:41,P2M,3779.0,Monday,upi
U64638,2024-04-29 22:15:52,Bill Payment,1807.0,Monday,upi
U185576,2024-04-29 22:18:19,Bill Payment,158.0,Monday,upi
U136980,2024-04-29 22:20:12,Bill Payment,486.0,Monday,upi
U2125,2024-04-29 22:24:12,P2M,3469.0,Monday,upi
U201565,2024-04-29 22:24:57,P2M,961.0,Monday,upi
U99993,2024-04-29 22:25:52,P2P,408.0,Monday,upi
U15804,2024-04-29 22:26:13,P2M,172.0,Monday,upi
U93916,2024-04-29 22:28:42,Bill Payment,1794.0,Monday,upi
U170625,2024-04-29 22:32:18,Bill Payment,209.0,Monday,upi
U28759,2024-04-29 22:32:47,P2P,125.0,Monday,upi
U238114,2024-04-29 22:34:00,P2M,162.0,Monday,upi
U246105,2024-04-29 22:35:52,P2M,1242.0,Monday,upi
U97787,2024-04-29 22:39:13,Bill Payment,44.0,Monday,upi
U114993,2024-04-29 22:44:50,P2P,349.0,Monday,upi
U174209,2024-04-29 22:45:39,P2P,299.0,Monday,upi
U224122,2024-04-29 22:49:21,P2M,232.0,Monday,upi
U225950,2024-04-29 22:51:17,P2P,637.0,Monday,upi
U172882,2024-04-29 22:52:15,P2P,587.0,Monday,upi
U110344,2024-04-29 22:54:25,P2P,951.0,Monday,upi
U136798,2024-04-29 22:57:00,Bill Payment,282.0,Monday,upi
U203881,2024-04-29 22:57:02,P2M,1317.0,Monday,upi
U90497,2024-04-29 23:01:29,P2P,224.0,Monday,upi
U19214,2024-04-29 23:01:37,P2M,186.0,Monday,upi
U111974,2024-04-29 23:14:12,P2P,3961.0,Monday,upi
U232097,2024-04-29 23:20:09,P2P,208.0,Monday,upi
U73795,2024-04-29 23:20:27,P2M,252.0,Monday,upi
U112239,2024-04-29 23:27:23,P2M,99.0,Monday,upi
U141101,2024-04-29 23:27:54,P2M,3187.0,Monday,upi
U228674,2024-04-29 23:29:15,P2M,492.0,Monday,upi
U46811,2024-04-29 23:29:55,P2M,139.0,Monday,upi
U4811,2024-04-29 23:30:59,P2P,305.0,Monday,upi
U131396,2024-04-29 23:31:16,P2P,255.0,Monday,upi
U82943,2024-04-29 23:32:35,P2P,272.0,Monday,upi
U133012,2024-04-29 23:35:53,P2M,1354.0,Monday,upi
U124202,2024-04-29 23:44:11,P2P,2063.0,Monday,upi
U196181,2024-04-29 23:45:28,P2P,232.0,Monday,upi
U61307,2024-04-29 23:46:40,P2M,172.0,Monday,upi
U213748,2024-04-29 23:48:13,Bill Payment,159.0,Monday,upi
U188841,2024-04-29 23:53:38,P2P,759.0,Monday,upi
U72371,2024-04-29 23:55:06,P2P,351.0,Monday,upi
U202878,2024-04-29 23:55:06,P2M,340.0,Monday,upi
U191358,2024-04-30 00:04:49,P2P,71.0,Tuesday,upi
U98562,2024-04-30 00:29:49,P2M,255.0,Tuesday,upi
U180357,2024-04-30 00:36:30,P2P,109.0,Tuesday,upi
U88442,2024-04-30 00:39:42,P2M,287.0,Tuesday,upi
U230130,2024-04-30 00:43:32,P2M,212.0,Tuesday,upi
U186829,2024-04-30 00:49:10,P2P,1338.0,Tuesday,upi
U234691,2024-04-30 00:51:47,P2M,1432.0,Tuesday,upi
U187923,2024-04-30 00:56:08,P2M,258.0,Tuesday,upi
U127900,2024-04-30 00:59:36,Bill Payment,308.0,Tuesday,upi
U128352,2024-04-30 02:16:02,Bill Payment,270.0,Tuesday,upi
W3428,2024-04-30 02:23:00,P2M,3548.86,Tuesday,wallet
W3429,2024-04-30 02:32:00,P2M,2723.65,Tuesday,wallet
W3430,2024-04-30 02:37:00,P2M,4602.72,Tuesday,wallet
U34809,2024-04-30 02:41:01,Bill Payment,521.0,Tuesday,upi
U87752,2024-04-30 02:58:16,P2M,228.0,Tuesday,upi
W3431,2024-04-30 03:03:00,P2M,3117.09,Tuesday,wallet
U61750,2024-04-30 03:06:40,P2P,627.0,Tuesday,upi
U150229,2024-04-30 03:14:29,P2P,73.0,Tuesday,upi
U48258,2024-04-30 03:31:06,P2P,2057.0,Tuesday,upi
W3432,2024-04-30 03:40:00,P2M,2709.35,Tuesday,wallet
U130425,2024-04-30 03:48:58,P2P,573.0,Tuesday,upi
W3433,2024-04-30 04:10:00,P2M,1753.36,Tuesday,wallet
W3434,2024-04-30 04:19:00,P2M,1579.27,Tuesday,wallet
U190653,2024-04-30 04:58:10,Recharge,2846.0,Tuesday,upi
U81087,2024-04-30 05:33:23,Bill Payment,923.0,Tuesday,upi
U90507,2024-04-30 05:34:30,P2M,274.0,Tuesday,upi
U47978,2024-04-30 05:37:59,Bill Payment,372.0,Tuesday,upi
U149156,2024-04-30 05:45:05,P2M,40.0,Tuesday,upi
U41047,2024-04-30 06:12:15,P2P,391.0,Tuesday,upi
U64166,2024-04-30 06:12:28,P2P,324.0,Tuesday,upi
U77635,2024-04-30 06:12:48,Bill Payment,210.0,Tuesday,upi
U19473,2024-04-30 06:13:32,P2P,21.0,Tuesday,upi
U221944,2024-04-30 06:20:04,P2M,1886.0,Tuesday,upi
U215796,2024-04-30 06:22:56,P2P,289.0,Tuesday,upi
U167042,2024-04-30 06:23:54,P2P,635.0,Tuesday,upi
U29205,2024-04-30 06:31:03,Bill Payment,426.0,Tuesday,upi
U108440,2024-04-30 06:58:26,P2P,754.0,Tuesday,upi
U39267,2024-04-30 06:58:41,P2P,236.0,Tuesday,upi
U65296,2024-04-30 06:59:33,P2M,922.0,Tuesday,upi
U47610,2024-04-30 07:01:11,P2P,2986.0,Tuesday,upi
U57510,2024-04-30 07:01:30,Recharge,237.0,Tuesday,upi
U54424,2024-04-30 07:13:11,P2P,2037.0,Tuesday,upi
U134961,2024-04-30 07:19:50,P2P,543.0,Tuesday,upi
U232770,2024-04-30 07:23:53,P2M,1625.0,Tuesday,upi
U194822,2024-04-30 07:27:17,P2P,1265.0,Tuesday,upi
U2384,2024-04-30 07:30:51,P2P,855.0,Tuesday,upi
U248600,2024-04-30 07:33:19,P2M,3667.0,Tuesday,upi
U205113,2024-04-30 07:34:01,P2P,326.0,Tuesday,upi
U137808,2024-04-30 07:37:00,P2P,2756.0,Tuesday,upi
U4804,2024-04-30 07:38:15,P2P,478.0,Tuesday,upi
W3437,2024-04-30 07:41:00,P2M,3854.67,Tuesday,wallet
U184400,2024-04-30 07:42:08,P2P,2155.0,Tuesday,upi
U80711,2024-04-30 07:48:26,P2P,2208.0,Tuesday,upi
U16211,2024-04-30 07:54:06,P2P,475.0,Tuesday,upi
U17527,2024-04-30 07:57:14,Bill Payment,156.0,Tuesday,upi
U129114,2024-04-30 07:57:29,P2M,3715.0,Tuesday,upi
U160195,2024-04-30 08:00:19,P2P,2531.0,Tuesday,upi
U109831,2024-04-30 08:01:19,P2P,784.0,Tuesday,upi
U24778,2024-04-30 08:05:12,Bill Payment,1299.0,Tuesday,upi
U71185,2024-04-30 08:11:16,P2M,186.0,Tuesday,upi
U74520,2024-04-30 08:11:34,Recharge,269.0,Tuesday,upi
U189547,2024-04-30 08:11:37,Bill Payment,4111.0,Tuesday,upi
U160690,2024-04-30 08:15:37,Bill Payment,496.0,Tuesday,upi
U118823,2024-04-30 08:16:23,P2M,169.0,Tuesday,upi
U8122,2024-04-30 08:19:03,Bill Payment,154.0,Tuesday,upi
U181239,2024-04-30 08:21:26,P2M,4562.0,Tuesday,upi
U207492,2024-04-30 08:25:07,P2M,884.0,Tuesday,upi
U225782,2024-04-30 08:26:09,P2P,696.0,Tuesday,upi
U245033,2024-04-30 08:27:05,P2M,538.0,Tuesday,upi
U79886,2024-04-30 08:30:23,P2P,277.0,Tuesday,upi
U167986,2024-04-30 08:30:39,Recharge,2196.0,Tuesday,upi
U62355,2024-04-30 08:38:17,P2P,783.0,Tuesday,upi
U209962,2024-04-30 08:39:45,Bill Payment,3027.0,Tuesday,upi
U7024,2024-04-30 08:46:36,P2M,262.0,Tuesday,upi
U249940,2024-04-30 08:55:00,P2M,964.0,Tuesday,upi
U39207,2024-04-30 08:58:16,P2M,221.0,Tuesday,upi
U202374,2024-04-30 09:00:01,P2P,563.0,Tuesday,upi
U140703,2024-04-30 09:00:36,P2M,194.0,Tuesday,upi
U122782,2024-04-30 09:03:31,Bill Payment,1280.0,Tuesday,upi
U49309,2024-04-30 09:04:41,P2P,222.0,Tuesday,upi
U55803,2024-04-30 09:10:58,P2M,986.0,Tuesday,upi
U198427,2024-04-30 09:11:14,P2M,88.0,Tuesday,upi
U107602,2024-04-30 09:15:03,Recharge,821.0,Tuesday,upi
U147696,2024-04-30 09:15:24,P2P,3882.0,Tuesday,upi
U61736,2024-04-30 09:21:31,P2P,1712.0,Tuesday,upi
U194847,2024-04-30 09:25:42,P2M,73.0,Tuesday,upi
U34823,2024-04-30 09:28:13,P2M,95.0,Tuesday,upi
U155826,2024-04-30 09:35:18,P2M,1140.0,Tuesday,upi
U91490,2024-04-30 09:36:13,Bill Payment,195.0,Tuesday,upi
U29264,2024-04-30 09:36:32,P2M,874.0,Tuesday,upi
U97623,2024-04-30 09:36:47,Bill Payment,3984.0,Tuesday,upi
U156272,2024-04-30 09:46:19,P2P,484.0,Tuesday,upi
U70602,2024-04-30 09:48:51,P2M,2132.0,Tuesday,upi
U153929,2024-04-30 09:51:27,P2P,568.0,Tuesday,upi
U39968,2024-04-30 09:53:12,P2P,633.0,Tuesday,upi
U134095,2024-04-30 10:07:53,P2M,4153.0,Tuesday,upi
U82527,2024-04-30 10:08:47,Recharge,686.0,Tuesday,upi
U245683,2024-04-30 10:09:16,P2P,319.0,Tuesday,upi
U225834,2024-04-30 10:09:25,P2M,152.0,Tuesday,upi
U98642,2024-04-30 10:09:28,P2P,227.0,Tuesday,upi
U124652,2024-04-30 10:10:04,P2P,2090.0,Tuesday,upi
U22667,2024-04-30 10:10:05,P2M,520.0,Tuesday,upi
U125881,2024-04-30 10:14:09,P2M,619.0,Tuesday,upi
U31260,2024-04-30 10:14:29,P2M,186.0,Tuesday,upi
U99725,2024-04-30 10:15:46,Bill Payment,241.0,Tuesday,upi
U86895,2024-04-30 10:15:47,Bill Payment,181.0,Tuesday,upi
U25436,2024-04-30 10:17:27,P2P,258.0,Tuesday,upi
U35863,2024-04-30 10:17:38,P2P,588.0,Tuesday,upi
U192829,2024-04-30 10:18:23,P2P,3278.0,Tuesday,upi
U107857,2024-04-30 10:18:24,P2M,1270.0,Tuesday,upi
U207500,2024-04-30 10:21:46,Bill Payment,3190.0,Tuesday,upi
U30463,2024-04-30 10:22:07,P2P,443.0,Tuesday,upi
U106642,2024-04-30 10:24:54,P2M,3562.0,Tuesday,upi
U138823,2024-04-30 10:25:39,Recharge,1846.0,Tuesday,upi
U57242,2024-04-30 10:26:04,P2P,133.0,Tuesday,upi
U24759,2024-04-30 10:26:52,P2M,2028.0,Tuesday,upi
U143778,2024-04-30 10:27:56,P2M,118.0,Tuesday,upi
U30326,2024-04-30 10:29:49,P2M,338.0,Tuesday,upi
U241476,2024-04-30 10:30:23,P2M,2861.0,Tuesday,upi
U72123,2024-04-30 10:33:25,P2P,2431.0,Tuesday,upi
U171741,2024-04-30 10:33:34,P2M,1804.0,Tuesday,upi
U206186,2024-04-30 10:34:04,P2P,1083.0,Tuesday,upi
U210454,2024-04-30 10:35:47,P2P,2175.0,Tuesday,upi
U23863,2024-04-30 10:37:19,P2M,1419.0,Tuesday,upi
U44556,2024-04-30 10:41:16,P2P,4872.0,Tuesday,upi
U200579,2024-04-30 10:41:27,P2M,1044.0,Tuesday,upi
U71748,2024-04-30 10:41:37,P2M,896.0,Tuesday,upi
U48782,2024-04-30 10:43:37,P2M,396.0,Tuesday,upi
U212313,2024-04-30 10:44:38,Bill Payment,185.0,Tuesday,upi
U48190,2024-04-30 10:45:43,Recharge,814.0,Tuesday,upi
U147787,2024-04-30 10:47:53,P2M,386.0,Tuesday,upi
U184885,2024-04-30 10:48:58,P2P,1208.0,Tuesday,upi
U120717,2024-04-30 10:49:49,P2P,1431.0,Tuesday,upi
U2045,2024-04-30 10:50:01,P2P,61.0,Tuesday,upi
U127933,2024-04-30 10:50:31,P2P,365.0,Tuesday,upi
U179811,2024-04-30 10:55:41,P2M,1280.0,Tuesday,upi
U211717,2024-04-30 10:56:02,Bill Payment,562.0,Tuesday,upi
U126893,2024-04-30 10:57:32,P2P,140.0,Tuesday,upi
U39559,2024-04-30 10:58:31,P2P,1408.0,Tuesday,upi
U249959,2024-04-30 11:00:17,P2P,215.0,Tuesday,upi
U83601,2024-04-30 11:01:03,Bill Payment,196.0,Tuesday,upi
U23734,2024-04-30 11:01:31,P2M,611.0,Tuesday,upi
U247122,2024-04-30 11:02:10,P2P,2743.0,Tuesday,upi
U68334,2024-04-30 11:03:06,P2P,190.0,Tuesday,upi
U91624,2024-04-30 11:08:14,P2P,1392.0,Tuesday,upi
U112207,2024-04-30 11:08:16,P2M,202.0,Tuesday,upi
U117966,2024-04-30 11:08:56,P2P,133.0,Tuesday,upi
U29384,2024-04-30 11:09:06,P2M,1309.0,Tuesday,upi
U33183,2024-04-30 11:09:38,P2P,329.0,Tuesday,upi
U173861,2024-04-30 11:09:54,P2M,3348.0,Tuesday,upi
U22328,2024-04-30 11:11:11,P2M,997.0,Tuesday,upi
U11374,2024-04-30 11:11:46,Bill Payment,2846.0,Tuesday,upi
U12282,2024-04-30 11:11:57,P2P,526.0,Tuesday,upi
U9018,2024-04-30 11:12:09,P2P,183.0,Tuesday,upi
U73581,2024-04-30 11:12:29,P2P,827.0,Tuesday,upi
U118685,2024-04-30 11:15:41,P2M,382.0,Tuesday,upi
U195301,2024-04-30 11:17:07,P2P,622.0,Tuesday,upi
U190299,2024-04-30 11:17:12,P2P,123.0,Tuesday,upi
U17326,2024-04-30 11:18:41,P2P,155.0,Tuesday,upi
U221068,2024-04-30 11:21:08,P2M,390.0,Tuesday,upi
U59461,2024-04-30 11:23:01,P2P,2128.0,Tuesday,upi
U63411,2024-04-30 11:24:08,Bill Payment,98.0,Tuesday,upi
U50627,2024-04-30 11:24:43,P2M,3410.0,Tuesday,upi
U72748,2024-04-30 11:25:10,P2M,2065.0,Tuesday,upi
U245218,2024-04-30 11:26:37,P2P,747.0,Tuesday,upi
U78933,2024-04-30 11:27:23,P2M,2249.0,Tuesday,upi
U69381,2024-04-30 11:27:48,P2M,469.0,Tuesday,upi
U234065,2024-04-30 11:30:35,P2P,539.0,Tuesday,upi
U23171,2024-04-30 11:32:05,Bill Payment,883.0,Tuesday,upi
U61475,2024-04-30 11:34:01,P2M,61.0,Tuesday,upi
U241128,2024-04-30 11:34:03,P2M,178.0,Tuesday,upi
U88566,2024-04-30 11:35:06,P2P,3642.0,Tuesday,upi
U219416,2024-04-30 11:37:34,P2P,1056.0,Tuesday,upi
U248872,2024-04-30 11:37:53,P2P,494.0,Tuesday,upi
U121203,2024-04-30 11:41:09,P2M,466.0,Tuesday,upi
U33530,2024-04-30 11:41:26,P2M,304.0,Tuesday,upi
U2459,2024-04-30 11:42:03,P2P,486.0,Tuesday,upi
U201916,2024-04-30 11:43:43,P2M,661.0,Tuesday,upi
U156454,2024-04-30 11:44:44,P2M,238.0,Tuesday,upi
U113765,2024-04-30 11:45:22,Bill Payment,998.0,Tuesday,upi
U19165,2024-04-30 11:45:51,P2P,376.0,Tuesday,upi
U56797,2024-04-30 11:46:24,Bill Payment,657.0,Tuesday,upi
U18674,2024-04-30 11:48:16,Bill Payment,404.0,Tuesday,upi
U55206,2024-04-30 11:48:37,P2M,1569.0,Tuesday,upi
U137929,2024-04-30 11:49:40,P2M,664.0,Tuesday,upi
U83525,2024-04-30 11:51:24,P2P,984.0,Tuesday,upi
U149155,2024-04-30 11:51:32,P2M,665.0,Tuesday,upi
U127453,2024-04-30 11:52:19,Bill Payment,790.0,Tuesday,upi
U57187,2024-04-30 11:53:49,Recharge,855.0,Tuesday,upi
U132609,2024-04-30 11:53:51,P2M,375.0,Tuesday,upi
U91988,2024-04-30 11:54:08,P2P,184.0,Tuesday,upi
U233367,2024-04-30 11:55:07,P2P,1196.0,Tuesday,upi
U75705,2024-04-30 11:56:26,Bill Payment,1126.0,Tuesday,upi
U190770,2024-04-30 11:56:43,P2P,817.0,Tuesday,upi
U88407,2024-04-30 11:57:29,P2P,106.0,Tuesday,upi
U145738,2024-04-30 11:57:43,P2P,3888.0,Tuesday,upi
U21182,2024-04-30 11:57:57,P2M,571.0,Tuesday,upi
U32185,2024-04-30 12:00:36,P2P,462.0,Tuesday,upi
U13051,2024-04-30 12:02:21,Bill Payment,872.0,Tuesday,upi
U229225,2024-04-30 12:03:36,P2P,2639.0,Tuesday,upi
U15880,2024-04-30 12:05:12,P2P,350.0,Tuesday,upi
U32545,2024-04-30 12:07:13,P2M,270.0,Tuesday,upi
U88768,2024-04-30 12:09:28,Bill Payment,1314.0,Tuesday,upi
U13325,2024-04-30 12:13:21,P2M,774.0,Tuesday,upi
U209252,2024-04-30 12:14:14,P2P,874.0,Tuesday,upi
U112598,2024-04-30 12:14:45,P2P,1980.0,Tuesday,upi
U165532,2024-04-30 12:15:57,P2P,1816.0,Tuesday,upi
U233452,2024-04-30 12:16:11,P2M,526.0,Tuesday,upi
U123749,2024-04-30 12:17:15,P2P,1047.0,Tuesday,upi
U1276,2024-04-30 12:18:01,P2P,1048.0,Tuesday,upi
U30903,2024-04-30 12:21:01,P2P,359.0,Tuesday,upi
U205664,2024-04-30 12:21:08,P2M,158.0,Tuesday,upi
U109286,2024-04-30 12:22:11,Bill Payment,2887.0,Tuesday,upi
U220741,2024-04-30 12:22:49,Bill Payment,795.0,Tuesday,upi
U183374,2024-04-30 12:25:37,P2P,788.0,Tuesday,upi
U172518,2024-04-30 12:28:44,P2M,687.0,Tuesday,upi
U227062,2024-04-30 12:28:51,P2P,514.0,Tuesday,upi
W3440,2024-04-30 12:30:00,P2M,654.26,Tuesday,wallet
U244305,2024-04-30 12:30:18,P2P,1402.0,Tuesday,upi
U73276,2024-04-30 12:31:33,P2P,243.0,Tuesday,upi
U206318,2024-04-30 12:32:19,P2P,462.0,Tuesday,upi
U86155,2024-04-30 12:33:56,P2M,4871.0,Tuesday,upi
U140862,2024-04-30 12:34:25,P2P,303.0,Tuesday,upi
U194669,2024-04-30 12:34:30,P2M,1061.0,Tuesday,upi
U112871,2024-04-30 12:38:38,P2P,257.0,Tuesday,upi
U115973,2024-04-30 12:38:41,Recharge,3728.0,Tuesday,upi
U74613,2024-04-30 12:38:45,P2P,1463.0,Tuesday,upi
U189674,2024-04-30 12:38:50,Bill Payment,475.0,Tuesday,upi
U40122,2024-04-30 12:41:21,P2M,95.0,Tuesday,upi
U210358,2024-04-30 12:43:28,P2M,449.0,Tuesday,upi
U57213,2024-04-30 12:44:15,P2P,178.0,Tuesday,upi
U202211,2024-04-30 12:47:18,P2M,3375.0,Tuesday,upi
U71946,2024-04-30 12:47:49,P2P,528.0,Tuesday,upi
U42861,2024-04-30 12:48:29,P2M,174.0,Tuesday,upi
W3441,2024-04-30 12:49:00,P2M,1047.87,Tuesday,wallet
U43346,2024-04-30 12:50:20,P2P,153.0,Tuesday,upi
U61525,2024-04-30 12:51:19,P2P,426.0,Tuesday,upi
U210684,2024-04-30 12:51:34,P2M,266.0,Tuesday,upi
U195090,2024-04-30 12:52:22,P2P,2179.0,Tuesday,upi
U196826,2024-04-30 12:53:22,P2P,1805.0,Tuesday,upi
U105458,2024-04-30 12:53:23,P2M,3740.0,Tuesday,upi
U101149,2024-04-30 12:54:55,P2P,548.0,Tuesday,upi
U211829,2024-04-30 12:55:45,P2M,954.0,Tuesday,upi
U12010,2024-04-30 12:56:41,P2P,265.0,Tuesday,upi
U241915,2024-04-30 12:58:58,P2P,801.0,Tuesday,upi
U216148,2024-04-30 12:59:12,P2P,340.0,Tuesday,upi
U232282,2024-04-30 13:01:43,P2P,1833.0,Tuesday,upi
U229685,2024-04-30 13:04:25,P2P,2270.0,Tuesday,upi
U152744,2024-04-30 13:08:02,P2P,519.0,Tuesday,upi
U237145,2024-04-30 13:09:44,Bill Payment,2845.0,Tuesday,upi
U69410,2024-04-30 13:11:54,P2P,1937.0,Tuesday,upi
U61665,2024-04-30 13:12:52,P2P,230.0,Tuesday,upi
U84308,2024-04-30 13:15:27,P2P,339.0,Tuesday,upi
U213525,2024-04-30 13:15:41,P2P,2247.0,Tuesday,upi
U229796,2024-04-30 13:16:43,P2M,573.0,Tuesday,upi
U176854,2024-04-30 13:17:58,Recharge,125.0,Tuesday,upi
U172288,2024-04-30 13:19:43,P2M,980.0,Tuesday,upi
U220968,2024-04-30 13:20:03,P2P,3910.0,Tuesday,upi
U227697,2024-04-30 13:21:52,P2M,191.0,Tuesday,upi
U84878,2024-04-30 13:22:25,P2M,106.0,Tuesday,upi
U86154,2024-04-30 13:23:06,P2P,87.0,Tuesday,upi
U160839,2024-04-30 13:24:12,Recharge,1195.0,Tuesday,upi
U5484,2024-04-30 13:27:07,P2M,76.0,Tuesday,upi
U14674,2024-04-30 13:27:21,P2P,1348.0,Tuesday,upi
W3442,2024-04-30 13:30:00,P2M,182.44,Tuesday,wallet
U38603,2024-04-30 13:30:36,P2M,128.0,Tuesday,upi
U86585,2024-04-30 13:30:44,P2P,2769.0,Tuesday,upi
U240462,2024-04-30 13:31:11,P2P,654.0,Tuesday,upi
U144064,2024-04-30 13:32:16,P2M,3560.0,Tuesday,upi
U220467,2024-04-30 13:32:17,Bill Payment,373.0,Tuesday,upi
U213949,2024-04-30 13:32:28,P2P,502.0,Tuesday,upi
U152448,2024-04-30 13:33:09,P2M,2076.0,Tuesday,upi
U147689,2024-04-30 13:33:54,P2P,664.0,Tuesday,upi
U162631,2024-04-30 13:35:22,P2P,357.0,Tuesday,upi
U201308,2024-04-30 13:39:30,P2P,117.0,Tuesday,upi
U217083,2024-04-30 13:40:30,P2M,2643.0,Tuesday,upi
U230094,2024-04-30 13:41:19,Recharge,103.0,Tuesday,upi
U247826,2024-04-30 13:41:40,Recharge,706.0,Tuesday,upi
U153149,2024-04-30 13:44:06,P2M,137.0,Tuesday,upi
U177806,2024-04-30 13:47:07,Bill Payment,332.0,Tuesday,upi
U138019,2024-04-30 13:47:33,P2M,222.0,Tuesday,upi
U50883,2024-04-30 13:48:48,P2P,510.0,Tuesday,upi
U182681,2024-04-30 13:51:06,P2P,497.0,Tuesday,upi
U114621,2024-04-30 13:52:07,Bill Payment,895.0,Tuesday,upi
U182196,2024-04-30 13:52:14,P2M,531.0,Tuesday,upi
U184952,2024-04-30 13:54:48,P2M,2106.0,Tuesday,upi
U140957,2024-04-30 13:54:49,P2M,432.0,Tuesday,upi
U248619,2024-04-30 13:59:12,Recharge,332.0,Tuesday,upi
U175484,2024-04-30 14:03:09,P2P,4555.0,Tuesday,upi
U62881,2024-04-30 14:06:29,Recharge,276.0,Tuesday,upi
U164564,2024-04-30 14:06:34,P2M,288.0,Tuesday,upi
U51101,2024-04-30 14:08:45,P2P,1904.0,Tuesday,upi
U218442,2024-04-30 14:12:40,P2P,1789.0,Tuesday,upi
U215455,2024-04-30 14:13:05,P2P,733.0,Tuesday,upi
U99403,2024-04-30 14:15:26,P2P,3747.0,Tuesday,upi
U164336,2024-04-30 14:15:39,P2P,766.0,Tuesday,upi
U95809,2024-04-30 14:15:59,Bill Payment,144.0,Tuesday,upi
U38279,2024-04-30 14:18:07,Bill Payment,330.0,Tuesday,upi
U84459,2024-04-30 14:18:59,P2P,2945.0,Tuesday,upi
U83295,2024-04-30 14:21:44,Bill Payment,288.0,Tuesday,upi
U208833,2024-04-30 14:22:59,P2P,293.0,Tuesday,upi
U41208,2024-04-30 14:23:49,P2M,86.0,Tuesday,upi
U80937,2024-04-30 14:24:11,P2P,145.0,Tuesday,upi
U56506,2024-04-30 14:24:25,P2P,276.0,Tuesday,upi
U218555,2024-04-30 14:24:48,P2M,261.0,Tuesday,upi
U96084,2024-04-30 14:27:14,P2M,426.0,Tuesday,upi
U66695,2024-04-30 14:29:23,P2P,1547.0,Tuesday,upi
U48925,2024-04-30 14:32:22,P2P,623.0,Tuesday,upi
U124917,2024-04-30 14:33:21,P2P,2172.0,Tuesday,upi
U158825,2024-04-30 14:35:10,P2P,481.0,Tuesday,upi
U182887,2024-04-30 14:36:16,Bill Payment,1640.0,Tuesday,upi
U94624,2024-04-30 14:38:24,P2P,712.0,Tuesday,upi
U43338,2024-04-30 14:43:03,P2P,2716.0,Tuesday,upi
U212589,2024-04-30 14:46:33,P2P,331.0,Tuesday,upi
U109110,2024-04-30 14:47:01,P2M,1545.0,Tuesday,upi
U132660,2024-04-30 14:53:24,P2P,207.0,Tuesday,upi
U233272,2024-04-30 14:55:04,P2M,562.0,Tuesday,upi
U66802,2024-04-30 15:02:10,P2M,1940.0,Tuesday,upi
U113844,2024-04-30 15:03:03,P2M,122.0,Tuesday,upi
U7908,2024-04-30 15:05:03,Bill Payment,1788.0,Tuesday,upi
U102719,2024-04-30 15:06:32,P2P,4380.0,Tuesday,upi
U8844,2024-04-30 15:07:21,P2P,937.0,Tuesday,upi
U142734,2024-04-30 15:07:54,P2M,439.0,Tuesday,upi
U246801,2024-04-30 15:08:20,P2M,2481.0,Tuesday,upi
U208235,2024-04-30 15:11:20,Bill Payment,1398.0,Tuesday,upi
U89287,2024-04-30 15:11:50,P2P,342.0,Tuesday,upi
U114903,2024-04-30 15:14:45,P2P,209.0,Tuesday,upi
W3444,2024-04-30 15:18:00,P2M,3352.23,Tuesday,wallet
U133910,2024-04-30 15:18:59,P2P,234.0,Tuesday,upi
U161360,2024-04-30 15:24:30,P2P,176.0,Tuesday,upi
U132760,2024-04-30 15:39:03,P2P,137.0,Tuesday,upi
U129927,2024-04-30 15:40:59,Recharge,2438.0,Tuesday,upi
U77554,2024-04-30 15:41:44,P2P,256.0,Tuesday,upi
U173323,2024-04-30 15:43:29,P2P,106.0,Tuesday,upi
U191000,2024-04-30 15:47:29,P2M,1861.0,Tuesday,upi
U179306,2024-04-30 15:48:28,P2M,101.0,Tuesday,upi
U209050,2024-04-30 15:51:11,P2P,872.0,Tuesday,upi
U36929,2024-04-30 15:51:33,P2P,387.0,Tuesday,upi
U66080,2024-04-30 15:51:56,Recharge,288.0,Tuesday,upi
U122029,2024-04-30 15:52:09,Bill Payment,1898.0,Tuesday,upi
U98995,2024-04-30 15:52:49,Bill Payment,997.0,Tuesday,upi
U6316,2024-04-30 15:52:54,P2M,423.0,Tuesday,upi
U29121,2024-04-30 15:54:09,P2P,98.0,Tuesday,upi
U14789,2024-04-30 15:56:32,Bill Payment,35.0,Tuesday,upi
U239768,2024-04-30 15:58:01,P2P,566.0,Tuesday,upi
U104483,2024-04-30 16:03:18,P2P,136.0,Tuesday,upi
U159855,2024-04-30 16:14:37,P2P,248.0,Tuesday,upi
U233477,2024-04-30 16:18:23,P2M,210.0,Tuesday,upi
U82389,2024-04-30 16:21:08,P2M,4339.0,Tuesday,upi
U114844,2024-04-30 16:23:08,P2M,156.0,Tuesday,upi
U229177,2024-04-30 16:23:40,P2P,2186.0,Tuesday,upi
U33887,2024-04-30 16:24:12,Recharge,2004.0,Tuesday,upi
U239156,2024-04-30 16:24:22,P2P,369.0,Tuesday,upi
U176890,2024-04-30 16:24:48,P2P,141.0,Tuesday,upi
